	price	start_lat	start_lon	end_lat	end_lon	end_state	distance	duration	rating	rider_waiting_time	vehicle_type_id
1947	5,362	19.4199617779	-99.17195521299999	19.441434215999998	-99.18350312860001	drop off	2,945	1,497	9.0	154	21620ea5749f2e0679a8c72c7fbafb9e
1948	4,000	19.4228147	-99.1748655	19.406537533199998	-99.16970986870001	drop off	3,156	966	10.0	274	21620ea5749f2e0679a8c72c7fbafb9e
1949	4,000	19.4411920377	-99.1835249215	19.4227491	-99.1749373	drop off	3,506	1,084	9.0	276	21620ea5749f2e0679a8c72c7fbafb9e
1950	4,112	19.3772193538	-99.25450254229999	19.357105910799998	-99.2741460353	drop off	3,715	728	9.0	222	21620ea5749f2e0679a8c72c7fbafb9e
1951	4,000	19.4231033325	-99.1748778149	19.406133800000006	-99.17626640000002	drop off	2,853	802	8.0	503	21620ea5749f2e0679a8c72c7fbafb9e
1952	4,000	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	drop off	2,216	1,512	10.0	266	21620ea5749f2e0679a8c72c7fbafb9e
1953	4,000	19.407004418099998	-99.1758300126	19.4222554396	-99.1747587597	drop off	2,118	556	9.0	269	21620ea5749f2e0679a8c72c7fbafb9e
1954	4,561	19.357105910799998	-99.2741460353	19.3772193538	-99.25450254229999	drop off	3,554	578	9.0	330	21620ea5749f2e0679a8c72c7fbafb9e
1955	12,160	19.4231033325	-99.1748778149	19.4230911	-99.1702686	drop off	10,542	2,180	8.0	653	21620ea5749f2e0679a8c72c7fbafb9e
1956	4,419	19.441434215999998	-99.18350312860001	19.4199617779	-99.17195521299999	drop off	4,085	2,038	9.0	87	21620ea5749f2e0679a8c72c7fbafb9e
1957	4,213	19.3772193538	-99.25450254229999	19.357105910799998	-99.2741460353	drop off	4,322	809	9.0	1,026	21620ea5749f2e0679a8c72c7fbafb9e
1958	4,000	19.4219136763	-99.17455527930001	19.438666	-99.1808212	drop off	3,178	1,232	9.0	344	21620ea5749f2e0679a8c72c7fbafb9e
1959	4,000	19.4228147	-99.1748655	19.406537533199998	-99.16970986870001	drop off	3,474	1,181	10.0	604	21620ea5749f2e0679a8c72c7fbafb9e
1960	4,000	19.4222554396	-99.1747587597	19.407004418099998	-99.1758300126	drop off	2,980	582	9.0	414	21620ea5749f2e0679a8c72c7fbafb9e
1961	4,000	19.423193005999998	-99.1747584566	19.438666	-99.1808212	drop off	3,092	730	9.0	153	21620ea5749f2e0679a8c72c7fbafb9e
1962	4,000	19.4241407	-99.1649826	19.4230911	-99.1702686	drop off	790	231	7.0	554	21620ea5749f2e0679a8c72c7fbafb9e
1963	8,220	19.407004418099998	-99.1758300126	19.429759	-99.1638454	drop off	4,906	676	9.0	2,438	21620ea5749f2e0679a8c72c7fbafb9e
1964	0	19.429517414	-99.1637892276	19.407004418099998	-99.1758300126	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
1965	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
1966	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
1967	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
1968	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
1969	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
1970	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
1971	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
1972	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
1973	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
1974	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
1975	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
1976	0	19.4062875	-99.1761593	19.4222554396	-99.1747587597	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
1977	5,126	19.4230911	-99.1702686	19.4177934	-99.1711723	drop off	795	184	8.0	2,355	21620ea5749f2e0679a8c72c7fbafb9e
1978	0	19.4386225979	-99.2032811622	19.3641176	-99.2672214	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
1979	18,843	19.4230911	-99.1702686	19.3772193	-99.2545027	drop off	11,258	3,225	8.0	2,589	21620ea5749f2e0679a8c72c7fbafb9e
1980	13,221	19.4390375	-99.2022593	19.3641176	-99.2672214	drop off	12,599	2,160	9.0	326	21620ea5749f2e0679a8c72c7fbafb9e
1981	4,129	19.4199617779	-99.17195521299999	19.441434215999998	-99.18350312860001	drop off	4,050	1,325	9.0	755	21620ea5749f2e0679a8c72c7fbafb9e
1982	4,000	19.3772193538	-99.25450254229999	19.357105910799998	-99.2741460353	drop off	3,135	651	9.0	324	21620ea5749f2e0679a8c72c7fbafb9e
1983	4,661	19.3569085	-99.2739918	19.3772193538	-99.25450254229999	drop off	3,623	490	9.0	373	21620ea5749f2e0679a8c72c7fbafb9e
1984	0	19.441434215999998	-99.18350312860001	19.291026	-99.1280557	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
1985	6,240	19.4382058801	-99.2027855292	19.4258097	-99.1789129	drop off	4,438	1,006	6.0	196	21620ea5749f2e0679a8c72c7fbafb9e
1986	7,051	19.4053477	-99.1842645	19.4229815	-99.1748941	drop off	3,248	1,201	6.0	664	21620ea5749f2e0679a8c72c7fbafb9e
1987	4,500	19.4229815	-99.1748941	19.4053581	-99.1844925	drop off	3,427	872	6.0	431	21620ea5749f2e0679a8c72c7fbafb9e
1988	4,500	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	drop off	1,275	392	7.0	502	21620ea5749f2e0679a8c72c7fbafb9e
1989	17,511	19.42552	-99.1783979			drop off	12,218	3,405	6.0	268	21620ea5749f2e0679a8c72c7fbafb9e
1990	4,676	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	drop off	1,651	462	8.0	763	21620ea5749f2e0679a8c72c7fbafb9e
1991	0	19.4227491	-99.1749373	19.438138100000003	-99.1810366	rider cancel	0	0	6.0		21620ea5749f2e0679a8c72c7fbafb9e
1992	0	19.3560000407	-99.2752685398	19.4227491	-99.1749373	rider cancel	0	0	6.0		21620ea5749f2e0679a8c72c7fbafb9e
1993	4,500	19.4181802904	-99.1676566377			rider cancel	0	0	6.0	937	21620ea5749f2e0679a8c72c7fbafb9e
1994	0	19.438666	-99.1808212	19.4227491	-99.1749373	rider cancel	0	0	7.0		21620ea5749f2e0679a8c72c7fbafb9e
1995	7,283	19.438666	-99.1808212	19.4227491	-99.1749373	drop off	4,311	1,192	7.0	391	21620ea5749f2e0679a8c72c7fbafb9e
1996	0	19.4230648	-99.1750671	19.438666	-99.1808212	rider cancel	0	0	7.0		21620ea5749f2e0679a8c72c7fbafb9e
1997	13,839	19.4230911	-99.1702686	19.369799800000006	-99.2638998	drop off	15,198	1,882	6.0	226	21620ea5749f2e0679a8c72c7fbafb9e
1998	4,000	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	drop off	1,639	1,104	9.0	609	21620ea5749f2e0679a8c72c7fbafb9e
1999	4,000	19.4231705562	-99.1749173775	19.4230911	-99.1702686	drop off	1,557	330	6.0	145	21620ea5749f2e0679a8c72c7fbafb9e
2000	0	19.4381304	-99.1809156	19.4227491	-99.1749373	rider cancel	0	0	7.0		21620ea5749f2e0679a8c72c7fbafb9e
2001	4,000	19.4399068427	-99.18363992120001	19.4227491	-99.1749373	drop off	2,821	973	8.0	223	21620ea5749f2e0679a8c72c7fbafb9e
2002	0	19.3560685	-99.2751538	19.443262	-99.2020314	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2003	0	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2004	4,000	19.4231869983	-99.1750327125	19.4230911	-99.1702686	drop off	583	334	6.0	271	21620ea5749f2e0679a8c72c7fbafb9e
2005	14,136	19.4231683428	-99.1751259193	19.3560000407	-99.2752685398	drop off	15,518	1,185	8.0	291	21620ea5749f2e0679a8c72c7fbafb9e
2006	4,000	19.4231869983	-99.1750327125	19.4230911	-99.1702686	drop off	624	419	6.0	411	21620ea5749f2e0679a8c72c7fbafb9e
2007	4,000	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	drop off	1,705	1,039	9.0	288	21620ea5749f2e0679a8c72c7fbafb9e
2008	4,415	19.4216262526	-99.1741438955	19.4413561	-99.1838485	drop off	3,283	1,773	6.0	122	21620ea5749f2e0679a8c72c7fbafb9e
2009	0	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2010	0	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2011	0	19.4241407	-99.1649826	19.4281922	-99.1789859	rider cancel	0	0	7.0		21620ea5749f2e0679a8c72c7fbafb9e
2012	4,000	19.4116038	-99.1659342	19.423088073699997	-99.1702686	no show	1,594	602	8.0	168	21620ea5749f2e0679a8c72c7fbafb9e
2013	4,000	19.430778638299998	-99.1965337543	19.4230911	-99.1702686	drop off	3,772	502	7.0	454	21620ea5749f2e0679a8c72c7fbafb9e
2014	4,000	19.4253507396	-99.17876861069999	19.415071068499998	-99.17017035309999	drop off	2,437	1,149	10.0	118	21620ea5749f2e0679a8c72c7fbafb9e
2015	4,000	19.4228107259	-99.1748660803	19.4152940484	-99.1705628951	drop off	1,585	567	10.0	304	21620ea5749f2e0679a8c72c7fbafb9e
2016	4,428	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	drop off	3,198	870	9.0	440	21620ea5749f2e0679a8c72c7fbafb9e
2017	4,000	19.4237027114	-99.1752744466	19.4307824	-99.1964306	rider cancel	0	0	9.0	320	21620ea5749f2e0679a8c72c7fbafb9e
2018	0	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2019	0	19.438138100000003	-99.1810366	19.4227491	-99.1749373	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2020	0	19.4230911	-99.1702686	19.4413799	-99.1839265	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2021	11,400	19.3769093949	-99.2549008504	19.439331	-99.20226	drop off	10,020	1,483	9.0	337	21620ea5749f2e0679a8c72c7fbafb9e
2022	4,000	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	drop off	2,814	476	9.0	404	21620ea5749f2e0679a8c72c7fbafb9e
2023	4,000	19.379485831300002	-99.2539795116	19.3644777	-99.266655	drop off	5,318	1,042	9.0	517	21620ea5749f2e0679a8c72c7fbafb9e
2024	0	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2025	4,264	19.4381293	-99.1812097	19.4227491	-99.1749373	drop off	3,902	1,032	8.0	289	21620ea5749f2e0679a8c72c7fbafb9e
2026	0	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2027	0	19.4227491	-99.1749373	19.4381293	-99.1812097	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2028	4,150	19.4241824	-99.1650121	19.4413561	-99.1838485	drop off	3,084	1,619	7.0	796	21620ea5749f2e0679a8c72c7fbafb9e
2029	4,000	19.4268785324	-99.16880697010001	19.4326331	-99.1725577	drop off	2,678	747	6.0	143	21620ea5749f2e0679a8c72c7fbafb9e
2030	16,630	19.3560000407	-99.2752685398	19.4227491	-99.1749373	drop off	14,540	2,042	9.0	647	21620ea5749f2e0679a8c72c7fbafb9e
2031	17,613	19.422973	-99.170483	19.3772193	-99.2545027	drop off	15,611	2,625	8.0	2,263	21620ea5749f2e0679a8c72c7fbafb9e
2032	4,111	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	drop off	3,323	626	9.0	658	21620ea5749f2e0679a8c72c7fbafb9e
2033	5,117	19.4266129	-99.2041609	19.4231172	-99.1703956	drop off	3,775	648	6.0	511	21620ea5749f2e0679a8c72c7fbafb9e
2034	4,000	19.4405277	-99.1766564	19.439331	-99.20226	drop off	3,448	485	8.0	152	21620ea5749f2e0679a8c72c7fbafb9e
2035	4,713	19.438138100000003	-99.1810366	19.4227491	-99.1749373	drop off	3,246	1,766	8.0	310	21620ea5749f2e0679a8c72c7fbafb9e
2036	16,809	19.355961449000002	-99.27506804469999	19.4227491	-99.1749373	drop off	15,118	2,566	9.0	1,330	21620ea5749f2e0679a8c72c7fbafb9e
2037	10,817	19.4231172	-99.1703956	19.4266129	-99.2041609	drop off	4,811	2,093	7.0	2,832	21620ea5749f2e0679a8c72c7fbafb9e
2038	0	19.3560000407	-99.2752685398	19.4227491	-99.1749373	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2039	4,115	19.4231308804	-99.1703805429	19.4414111	-99.1837011	drop off	3,139	945	6.0	235	21620ea5749f2e0679a8c72c7fbafb9e
2040	10,000	19.423178600000004	-99.1703199	19.4266129	-99.2041609	drop off	4,630	1,867	7.0	2,703	21620ea5749f2e0679a8c72c7fbafb9e
2041	4,000	19.4215921032	-99.17424481360001	19.4413561	-99.1838485	drop off	3,550	800	7.0	420	21620ea5749f2e0679a8c72c7fbafb9e
2042	4,000	19.4241824	-99.1650121	19.4227491	-99.1749373	drop off	1,194	427	8.0	342	21620ea5749f2e0679a8c72c7fbafb9e
2043	4,000	19.4230390176	-99.17494164040001	19.4230911	-99.1702686	drop off	624	640	8.0	245	21620ea5749f2e0679a8c72c7fbafb9e
2044	0	19.4228107259	-99.1748660803	19.415209525	-99.17026282719999	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2045	4,000	19.4178391	-99.1604515	19.4230911	-99.1702686	drop off	2,929	512	9.0	1,103	21620ea5749f2e0679a8c72c7fbafb9e
2046	4,000	19.4218788	-99.1743966	19.4313179	-99.1869579	drop off	2,054	472	9.0	288	21620ea5749f2e0679a8c72c7fbafb9e
2047	0	19.4232104	-99.1746906	19.4198642	-99.1597731	rider cancel	0	0	6.0		21620ea5749f2e0679a8c72c7fbafb9e
2048	4,000	19.4414342	-99.1835031	19.4227491	-99.1749373	drop off	2,681	1,286	6.0	281	21620ea5749f2e0679a8c72c7fbafb9e
2049	0	19.438138100000003	-99.1810366	19.4198734	-99.1727319	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2050	6,211	19.4230911	-99.1702686	19.4387288173	-99.2008164525	drop off	4,953	862	7.0	321	21620ea5749f2e0679a8c72c7fbafb9e
2051	10,411	19.423059100000003	-99.1704064	19.4266129	-99.2041609	drop off	4,319	1,589	7.0	2,766	21620ea5749f2e0679a8c72c7fbafb9e
2052	4,000	19.421830516300002	-99.17448453610001	19.4414111	-99.1837011	drop off	3,470	698	9.0	159	21620ea5749f2e0679a8c72c7fbafb9e
2053	4,000	19.4414342	-99.1835031	19.4316502	-99.1989671	drop off	2,117	972	8.0	801	21620ea5749f2e0679a8c72c7fbafb9e
2054	0	19.3772193538	-99.25450254229999	19.3591670605	-99.2704596743	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2055	5,080	19.4250091	-99.1697284	19.4303672	-99.1972485	drop off	5,974	880	9.0	829	21620ea5749f2e0679a8c72c7fbafb9e
2056	4,000	19.417455	-99.17380190000002	19.4326018	-99.1332049	rider cancel	0	0	6.0	158	21620ea5749f2e0679a8c72c7fbafb9e
2057	4,541	19.3772193538	-99.25450254229999	19.3591670605	-99.2704596743	drop off	3,555	716	9.0	220	21620ea5749f2e0679a8c72c7fbafb9e
2058	4,000	19.421815655	-99.1744228452	19.4405277	-99.1766564	drop off	2,821	969	8.0	480	21620ea5749f2e0679a8c72c7fbafb9e
2059	5,589	19.393195	-99.1748396	19.420120827	-99.16929546739999	drop off	4,385	1,560	7.0	335	21620ea5749f2e0679a8c72c7fbafb9e
2060	4,000	19.4174615556	-99.1689679027	19.423091191199997	-99.1702684388	drop off	1,626	693	7.0	334	21620ea5749f2e0679a8c72c7fbafb9e
2061	4,000	19.3772193538	-99.25450254229999	19.357105910799998	-99.2741460353	drop off	4,003	964	10.0	179	21620ea5749f2e0679a8c72c7fbafb9e
2062	4,096	19.357105910799998	-99.2741460353	19.3772193538	-99.25450254229999	drop off	3,242	375	10.0	281	21620ea5749f2e0679a8c72c7fbafb9e
2063	12,645	19.4151200327	-99.1701360047	19.435117	-99.084082	drop off	14,384	2,173	9.0	357	21620ea5749f2e0679a8c72c7fbafb9e
2064	17,973	19.422973	-99.170483	19.3772193	-99.2545027	drop off	11,113	2,347	9.0	2,562	21620ea5749f2e0679a8c72c7fbafb9e
2065	4,424	19.4302837	-99.1969778	19.4230911	-99.1702686	drop off	3,343	539	7.0	369	21620ea5749f2e0679a8c72c7fbafb9e
2066	7,605	19.4406302206	-99.1767201573	19.4547225	-99.2191233	drop off	5,947	656	7.0	246	21620ea5749f2e0679a8c72c7fbafb9e
2067	4,000	19.4218264058	-99.17452443389999	19.438666	-99.1808212	drop off	2,975	918	8.0	21	21620ea5749f2e0679a8c72c7fbafb9e
2068	19,087	19.422973	-99.170483	19.3772193	-99.2545027	drop off	13,634	2,574	9.0	2,695	21620ea5749f2e0679a8c72c7fbafb9e
2069	4,000	19.4230911	-99.1702686	19.430748	-99.199345	drop off	5,460	796	8.0	57	21620ea5749f2e0679a8c72c7fbafb9e
2070	5,083	19.357105910799998	-99.2741460353	19.3772193538	-99.25450254229999	drop off	3,827	977	10.0	166	21620ea5749f2e0679a8c72c7fbafb9e
2071	4,709	19.438666	-99.1808212	19.4227491	-99.1749373	drop off	2,344	1,423	8.0	528	21620ea5749f2e0679a8c72c7fbafb9e
2072	4,000	19.4413799	-99.1839265	19.4231033325	-99.1748778149	drop off	3,477	932	8.0	163	21620ea5749f2e0679a8c72c7fbafb9e
2073	0	19.4218788	-99.1743966	19.4413799	-99.1839265	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2074	0	19.4413799	-99.1839265	19.4231033325	-99.1748778149	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2075	4,000	19.4151200327	-99.1701360047	19.4329188	-99.1839683	drop off	2,842	598	8.0	238	21620ea5749f2e0679a8c72c7fbafb9e
2076	4,000	19.4170141233	-99.16887033729999	19.4230911	-99.1702686	drop off	1,134	354	7.0	169	21620ea5749f2e0679a8c72c7fbafb9e
2077	4,000	19.3772193538	-99.25450254229999	19.357105910799998	-99.2741460353	drop off	3,716	703	9.0	144	21620ea5749f2e0679a8c72c7fbafb9e
2078	0	19.357105910799998	-99.2741460353	19.3772193538	-99.25450254229999	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2079	4,000	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	drop off	2,582	987	9.0	520	21620ea5749f2e0679a8c72c7fbafb9e
2080	4,000	19.4219595249	-99.1745589674	19.406537533199998	-99.16970986870001	drop off	2,721	624	9.0	720	21620ea5749f2e0679a8c72c7fbafb9e
2081	0	19.4151200327	-99.1701360047	19.4228107259	-99.1748660803	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2082	0	19.4227491	-99.1749373	19.406537533199998	-99.16970986870001	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2083	4,000	19.4073711063	-99.1718988866	19.4151200327	-99.1701360047	drop off	933	261	8.0	486	21620ea5749f2e0679a8c72c7fbafb9e
2084	4,000	19.4231424148	-99.1749120131	19.407004418099998	-99.1758300126	drop off	2,763	696	8.0	267	21620ea5749f2e0679a8c72c7fbafb9e
2085	0	19.4218592903	-99.1744114459	19.432823000000006	-99.182931	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2086	0	19.3772193538	-99.25450254229999	19.357105910799998	-99.2741460353	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2087	5,144	19.357105910799998	-99.2741460353	19.3772193538	-99.25450254229999	drop off	3,973	983	10.0	409	21620ea5749f2e0679a8c72c7fbafb9e
2088	4,716	19.357105910799998	-99.2741460353	19.3772193538	-99.25450254229999	drop off	3,689	635	10.0	858	21620ea5749f2e0679a8c72c7fbafb9e
2089	0	19.3772193538	-99.25450254229999	19.357105910799998	-99.2741460353	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2090	7,332	19.438672	-99.1796647	19.4008439	-99.1777087	drop off	5,666	764	9.0	622	21620ea5749f2e0679a8c72c7fbafb9e
2091	0	19.4377491	-99.2090266	19.4219595249	-99.1745589674	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2092	0	19.357105910799998	-99.2741460353	19.3616392	-99.2761894	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2093	4,634	19.4020274654	-99.1560242326	19.428611	-99.161667	drop off	4,012	1,142	7.0	466	21620ea5749f2e0679a8c72c7fbafb9e
2094	0	19.441326405599998	-99.18353967370001	19.4227491	-99.1749373	rider cancel	0	0	7.0		21620ea5749f2e0679a8c72c7fbafb9e
2095	0	19.3772193538	-99.25450254229999	19.357105910799998	-99.2741460353	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2096	18,473	19.4230911	-99.1702686	19.3772193	-99.2545027	drop off	13,353	3,675	8.0	2,651	21620ea5749f2e0679a8c72c7fbafb9e
2097	0	19.3772193538	-99.25450254229999	19.3680369	-99.2585967	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2098	4,000	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	drop off	2,253	572	10.0	320	21620ea5749f2e0679a8c72c7fbafb9e
2099	0	19.357105910799998	-99.2741460353	19.3772193538	-99.25450254229999	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2100	0	19.4230911	-99.1702686	19.4177934	-99.1711723	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2101	4,000	19.3641176	-99.2672214	19.3772193538	-99.25450254229999	drop off	3,031	1,130	9.0	311	21620ea5749f2e0679a8c72c7fbafb9e
2102	0	19.4023557427	-99.15557689040001	19.4321649	-99.1836811	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2103	0	19.3772193538	-99.25450254229999	19.357105910799998	-99.2741460353	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2104	8,619	19.3945	-99.1744	19.438666	-99.1808212	drop off	7,164	1,688	9.0	837	21620ea5749f2e0679a8c72c7fbafb9e
2105	4,000	19.4217805571	-99.1745170578	19.4362085	-99.1907711	drop off	3,147	774	7.0	358	21620ea5749f2e0679a8c72c7fbafb9e
2106	5,174	19.357105910799998	-99.2741460353	19.3772193538	-99.25450254229999	drop off	3,348	1,126	10.0	217	21620ea5749f2e0679a8c72c7fbafb9e
2107	4,000	19.441413600000004	-99.183993	19.4227491	-99.1749373	drop off	2,592	741	9.0	143	21620ea5749f2e0679a8c72c7fbafb9e
2108	0	19.441434215999998	-99.18350312860001	19.4199617779	-99.17195521299999	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2109	0	19.3766283291	-99.2545684242	19.422973	-99.170483	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2110	0	19.406537533199998	-99.16970986870001	19.421496	-99.077809	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2111	4,000	19.4409504331	-99.183581747	19.4232104	-99.1746906	drop off	2,632	1,040	8.0	60	21620ea5749f2e0679a8c72c7fbafb9e
2112	4,270	19.4413839467	-99.18274272229999	19.4199617779	-99.17195521299999	drop off	4,529	1,418	10.0	542	21620ea5749f2e0679a8c72c7fbafb9e
2113	0	19.4279704	-99.16294659999998	19.438666	-99.1808212	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2114	4,000	19.421902925599998	-99.1744295508	19.441434215999998	-99.18350312860001	drop off	2,462	747	9.0	226	21620ea5749f2e0679a8c72c7fbafb9e
2115	0	19.4228147	-99.1748655	19.406537533199998	-99.16970986870001	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2116	4,000	19.422135330499998	-99.1746783257	19.441851	-99.1828749	drop off	2,530	338	6.0	423	21620ea5749f2e0679a8c72c7fbafb9e
2117	4,000	19.4219184192	-99.1745928302	19.438666	-99.1808212	drop off	3,137	765	9.0	495	21620ea5749f2e0679a8c72c7fbafb9e
2118	9,859	19.4258082333	-99.16559569540001	19.406133800000006	-99.17626640000002	drop off	7,989	1,823	8.0	805	21620ea5749f2e0679a8c72c7fbafb9e
2119	4,000	19.4230911	-99.1702686	19.4177934	-99.1711723	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2120	17,354	19.4151200327	-99.1701360047	19.3579723	-99.2747532	drop off	14,821	3,298	8.0	624	21620ea5749f2e0679a8c72c7fbafb9e
2121	5,091	19.357105910799998	-99.2741460353	19.3772193538	-99.25450254229999	drop off	3,945	966	10.0	299	21620ea5749f2e0679a8c72c7fbafb9e
2122	5,562	19.4199617779	-99.17195521299999	19.441434215999998	-99.18350312860001	drop off	3,241	1,660	10.0	242	21620ea5749f2e0679a8c72c7fbafb9e
2123	4,000	19.4408859947	-99.1836097464	19.4227491	-99.1749373	drop off	2,811	685	9.0	95	21620ea5749f2e0679a8c72c7fbafb9e
2124	4,000	19.4255212	-99.1783842	19.4151200327	-99.1701360047	rider cancel	0	0	8.0	198	21620ea5749f2e0679a8c72c7fbafb9e
2125	0	19.441434215999998	-99.18350312860001	19.406281	-99.1938461	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2126	6,581	19.441434215999998	-99.18350312860001	19.406281	-99.1938461	drop off	4,072	1,689	10.0	1,180	21620ea5749f2e0679a8c72c7fbafb9e
2127	4,000	19.4230718	-99.1749953	19.4296719	-99.1661583	drop off	1,218	651	9.0	354	21620ea5749f2e0679a8c72c7fbafb9e
2128	0	19.4228147	-99.1748655	19.406537533199998	-99.16970986870001	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2129	7,174	19.407004418099998	-99.1758300126	19.4231222923	-99.1702649974	drop off	8,692	1,270	9.0	226	21620ea5749f2e0679a8c72c7fbafb9e
2130	6,618	19.4023557427	-99.15557689040001	19.4321649	-99.1836811	drop off	10,177	1,404	8.0	120	21620ea5749f2e0679a8c72c7fbafb9e
2131	0	19.4405729955	-99.1767567024	19.4167994	-99.2029073	rider cancel	0	0	6.0		21620ea5749f2e0679a8c72c7fbafb9e
