,Case Number,Date,Year,Type,Country,Area,Location,Activity,Injury,Fatal (Y/N),Time,pdf,href,original order
744,2010.11.27,27-Nov-10,2010,Invalid,AUSTRALIA,Western Australia,Native Dog Beach,Swimming,Death may have been due to drowning,Y,Unknown,2010.11.27.a-Utley.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.11.27.a-Utley.pdf,5249
745,2010.11.19,19-Nov-10,2010,Provoked,USA,Palmyra Atoll,,Snorkeling,Head bitten by netted shark PROVOKED INCIDENT,N,13h30,2010.11.19-Pollock.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.11.19-Pollock.pdf,5248
746,2010.11.15,15-Nov-10,2010,Unprovoked,DOMINICAN REPUBLIC,,Boca Chica,Diving,FATAL,Y,Morning,2010.11.15-Zapata.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.11.15-Zapata.pdf,5247
747,2010.11.14,14-Nov-10,2010,Unprovoked,INDONESIA,Bali,Balian,Surfing,Hand bitten ,N,Unknown,2010.11.14-Bali.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.11.14-Bali.pdf,5246
748,2010.11.12.R,Reported 12-Nov-2010,2010,Boat,AUSTRALIA,Western Australia,Between Carnac and Garden Islands,Fishing,No injury to occupant. Shark rammed bottom of the boat,N,Night,2010.11.12.R-Gade.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.11.12.R-Gade.pdf,5245
749,2010.10.30,30-Oct-10,2010,Unprovoked,AUSTRALIA,Western Australia,Off Garden Island,Snorkeling,Torso and left buttock bitten,N,12h30,2010.10.30-Francom.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.30-Francom.pdf,5244
750,2010.10.28.R,Reported 28-Oct-2010,2010,Unprovoked,AUSTRALIA,Western Australia,Cheynes Beach,Spearfishing,"No injury, shark head-butted diver's thigh",N,Unknown,2010.10.28.R-Plant.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.28.R-Plant.pdf,5243
751,2010.10.28,28-Oct-10,2010,Unprovoked,USA,Oregon,Florence,Surfing,No injury to surfer,N,15h20,2010.10.28.a-SethMead.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.28.a-SethMead.pdf,5242
752,2010.10.25,25-Oct-10,2010,Provoked,AZORES,,350 miles from Faial Island,Fishing,PROVOKED INCIDENT?  ,N,Unknown,2010.10.25-Gedi-crewman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.25-Gedi-crewman.pdf,5241
753,2010.10.23.b,23-Oct-10,2010,Unprovoked,USA,Maine,"Burnt Cove near Eastport, Washington County",Scuba diving,"No injury to diver, shark bit his video camera",N,Afternoon,2010.10.23-MacNichol.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.23-MacNichol.pdf,5240
754,2010.10.23.a,23-Oct-10,2010,Unprovoked,AUSTRALIA,Western Australia,Wedge Island,Kite Surfing,Lacerations to lower right leg,N,Unknown,2010.10.23.a-Walker.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.23.a-Walker.pdf,5239
755,2010.10.22,22-Oct-10,2010,Unprovoked,USA,California,"Surf Beach, Vandenberg AFB, Santa Barbara County",Body boarding,FATAL,Y,08h50,2010.10.22-Ransom.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.22-Ransom.pdf,5238
756,2010.10.20,20-Oct-10,2010,Unprovoked,EGYPT,South Sinai Peninsula,Sharm el-Sheikh ,Snorkeling,Multiple lacerations to left leg and foot,N,A.M.,2010.10.20-Rubanovich.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.20-Rubanovich.pdf,5237
757,2010.10.09,09-Oct-10,2010,Unprovoked,AUSTRALIA,New South Wales,Mullaway Headland,Surfing,Foot bitten,N,13h30,2010.10.09-Turk.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.09-Turk.pdf,5236
758,2010.10.02.b,02-Oct-10,2010,Unprovoked,BAHAMAS,Exuma Islands,,Snorkeling,Calf bitten,N,Unknown,2010.10.02.b-Molla.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.02.b-Molla.pdf,5235
759,2010.10.02.a,02-Oct-10,2010,Unprovoked,BAHAMAS,Abaco Islands,Elbow Cay,Surfing,Bitten between left ankle & knee,N,15h00,2010.10.02.a-Engle.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.02.a-Engle.pdf,5234
760,2010.10.01,01-Oct-10,2010,Unprovoked,SOUTH AFRICA,Western Cape Province,"Melkbaai, Strand",Surfing,3 lacerations to foot,N,14h30,2010.10.01-Melkbaai-surfer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.10.01-Melkbaai-surfer.pdf,5233
761,2010.09.27,27-Sep-10,2010,Unprovoked,USA,Oregon,Winchester Bay,Surfing,"No injury, surfboard rammed",N,16h00,2010.09.27-Lowden-COLLIER.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.09.27-Lowden-COLLIER.pdf,5232
762,2010.09.24,24-Sep-10,2010,Unprovoked,USA,Virginia,Sandridge Beach,Surfing,Bite to left ankle and knee,N,16h30,2010.09.24-Kauchak.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.09.24-Kauchak.pdf,5231
763,2010.09.21,21-Sep-10,2010,Unprovoked,SOUTH AFRICA,Western Cape Province,Between Dyer Island and Pearly Beach,Swimming,FATAL,Y,Unknown,2010.09.21-Momoza.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.09.21-Momoza.pdf,5230
764,2010.09.13, 13-Sep-2010,2010,Unprovoked,AUSTRALIA,New South Wales,Fraser's Reef,Surfing,Lacerations and puncture wounds to leg and foot,N,17h00,2010.09.13-Davis.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.09.13-Davis.pdf,5229
765,2010.09.07,07-Sep-10,2010,Unprovoked,USA,Florida,"St. Augustine, St. John's County",Swimming,Lacerations to left wrist,N,Unknown,2010.09.07-Whitworth.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.09.07-Whitworth.pdf,5228
766,2010.09.06.R,Reported 06-Sep-2010,2010,Unprovoked,TONGA,Ha'api ,,Swimming /  Whale Watching,Puncture wounds to right foot,N,12h00,2010.09.06.R-Jensen.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.09.06.R-Jensen.pdf,5227
767,2010.09.04, 04-Sep-2010,2010,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,"No injury, shark charged surfboard",N,Unknown,2010.09.04-Kerr.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.09.04-Kerr.pdf,5226
768,2010.09.03.b,03-Sep-10,2010,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Lacerations to right  hand ,N,12h00,2010.09.03.b-Coffman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.09.03.b-Coffman.pdf,5225
769,2010.09.03.a,03-Sep-10,2010,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Left thigh bitten,N,09h00,2010.09.03.a-Heald.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.09.03.a-Heald.pdf,5224
770,2010.09.02,02-Sep-10,2010,Unprovoked,SOLOMON ISLANDS,Western Province,,Unknown,Lacerations to face and neck,N,Unknown,2010.09.02-D'Emden.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.09.02-D'Emden.pdf,5223
771,2010.08.29,29-Aug-10,2010,Invalid,BAHAMAS,Exuma Islands,"Off Jaws Beach, New Providence Island",Swimming after boat became disabled,"His partial remains were recovered from a 12' tiger shark on September 5, 2010. Cause of death was thought to be drowning",Y,Unknown,2010.08.29-Newton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.29-Newton.pdf,5222
772,2010.08.18,18-Aug-10,2010,Unprovoked,USA,Florida,Crescent Beach St. Johns County,Boogie Boarding,Minor injuries to foot,N,09h00,2010.08.18-Shorten.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.18-Shorten.pdf,5221
773,2010.08.17,17-Aug-10,2010,Unprovoked,AUSTRALIA,Western Australia,Cowaramup Bay,Surfing,FATAL,Y,08h05,2010.08.17-Edwards.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.17-Edwards.pdf,5220
774,2010.08.14,14-Aug-10,2010,Unprovoked,USA,California,"Pigeon Point, San Mateo County",Kayak Fishing,"No injury, kayak bitten",N,Unknown,2010.08.14-Coca.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.14-Coca.pdf,5219
775,2010.08.10.b,10-Aug-10,2010,Provoked,AUSTRALIA,Queensland,"Three Mile Creek, Townsville",Fishing,Leg bitten by hooked shark PROVOKED INCIDENT,N,19h00,2010.08.10.b-Townsville.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.10.b-Townsville.pdf,5218
776,2010.08.10,10-Aug-10,2010,Unprovoked,SOUTH KOREA,Jeju Province,Jeju Island,Swimming,Lacerations to left lower leg,N,Late afternoon,2010.08.10.a-Pierce.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.10.a-Pierce.pdf,5217
777,2010.08.08,08-Aug-10,2010,Unprovoked,AUSTRALIA,New South Wales,Crescent Head,Surfing,Left foot bitten,N,08h00,2010.08.08-Carroll.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.08-Carroll.pdf,5216
778,2010.08.07.b,07-Aug-10,2010,Unprovoked,USA,North Carolina,"Figure Eight Island, Wilmington, New Hanover County",Surfing,Left foot bitten,N,15h00,2010.08.07.b-Clement.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.07.b-Clement.pdf,5215
779,2010.08.07.a,07-Aug-10,2010,Unprovoked,MALTA,,"Off Fort St. Elmo, Valetta",Windsurfing,"No injury, sail bitten",N,Unknown,2010.08.07.a-Bonavia.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.07.a-Bonavia.pdf,5214
780,2010.08.05,05-Aug-10,2010,Invalid,USA,Florida,"Bethune Beach, Volusia County",Swimming,Minor abrasions to legs when she was lifted on the back of a large marine animal,N,19h15,2010.08.05-Fischman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.05-Fischman.pdf,5213
781,2010.08.02.b,02-Aug-10,2010,Unprovoked,USA,California,"Near oil rig Hondo, 5 nm from Gaviota, Santa Barbara County",Kayaking,"No injury, kayak bitten",N,12h40,2010.08.02.b-Strosaker.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.02.b-Strosaker.pdf,5212
782,2010.08.02.a,02-Aug-10,2010,Unprovoked,USA,Florida,"Micklers Landing, St. Johns County",Standing,Lacerations to forearm,N,11h00,2010.08.02.a-Presser.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.08.02.a-Presser.pdf,5211
783,2010.07.25,25-Jul-10,2010,Unprovoked,USA,South Carolina,"Isle of Palms, Charleston County",Standing,Lacerations to right lower leg,N,Unknown,2010.07.25-Stamm.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.25-Stamm.pdf,5210
784,2010.07.23,23-Jul-10,2010,Unprovoked,USA,Florida,"Jacksonville Beach, Duval County",Surfing,Left foot bitten,N,16h30,2010.07.23-Schulz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.23-Schulz.pdf,5209
785,2010.07.19,19-Jul-10,2010,Unprovoked,USA,South Carolina,Myrtle Beach,Swimming,Minor lacerations to left calf,N,10h35,2010.07.19-Myers.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.19-Myers.pdf,5208
786,2010.07.17.b,17-Jul-10,2010,Unprovoked,USA,North Carolina,"Wrightsville Beach, New Hanover County",Swimming,Lacerations to right forearm,N,13h30,2010.07.17.b-Parker.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.17.b-Parker.pdf,5207
787,2010.07.17.a,17-Jul-10,2010,Unprovoked,USA,Florida,New Smyrna Beach,Surfing,Minor lacerations to right foot,N,Unknown,2010.07.17.a-Johnston.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.17.a-Johnston.pdf,5206
788,2010.07.16.b,16-Jul-10,2010,Provoked,SPAIN,Grand Canary Island,"Sardina del Norte, Gáldar",Swimming,Lacerations to left foot when he stepped on the shark PROVOKED INCIDENT,N,19h15,2010.07.16.b-Spain.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.16.b-Spain.pdf,5205
789,2010.07.16.a,16-Jul-10,2010,Unprovoked,USA,Texas,Galveston,Fishing,Leg bitten,N,Unknown,2010.07.16.a-Gauzer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.16.a-Gauzer.pdf,5204
790,2010.07.11,11-Jul-10,2010,Provoked,USA,Florida,"Lauderdale-by-the-Sea, Broward County",Fishing,Small laceration to forearm from netted shark  PROVOKED INCIDENT,N,Unknown,2010.07.11-Lauderdale-fisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.11-Lauderdale-fisherman.pdf,5203
791,2010.07.04,04-Jul-10,2010,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Two Mile Reef, Sodwana Bay",Snorkeling,Left leg bitten,N,Unknown,2010.07.04-Haiden.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.04-Haiden.pdf,5202
792,2010.07.03,03-Jul-10,2010,Provoked,USA,New York,Off Long Island,Fishing,Laceration to right bicep by hooked shark PROVOKED INCIDENT,N,12h30,2010.07.03-Joseph.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.03-Joseph.pdf,5201
793,2010.07.02.b,02-Jul-10,2010,Unprovoked,USA,California,"Pismo Beach, San Luis  Obispo County",Surfing,Laceration to left foot,N,Evening,2010.07.02.b-Crane.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.02.b-Crane.pdf,5200
794,2010.07.02.a,02-Jul-10,2010,Unprovoked,USA,California,"Dog Patch, San Onofre",Stand-Up Paddleboarding,"No injury, board bumped by shark",N,15h15,2010.07.02.a-Bull.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.07.02.a-Bull.pdf,5199
795,2010.06.27,27-Jun-10,2010,Unprovoked,USA,Texas,"Eight Mile Beach, Galveston",Surfing,Lacerations to right foot,N,Unknown,2010.06.27-Rogers.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.06.27-Rogers.pdf,5198
796,2010.06.25.b,25-Jun-10,2010,Unprovoked,USA,South Carolina,Fripp Island,Boogie Boarding,Laceration to leg,N,Unknown,2010.06.25.b-Morris.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.06.25.b-Morris.pdf,5197
797,2010.06.25.a,25-Jun-10,2010,Unprovoked,USA,North Carolina,"Topsail Island, Pender County",Swimming,Laceration to left foot,N,13h00,2010.06.25.a-Schlentz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.06.25.a-Schlentz.pdf,5196
798,2010.06.15,15-Jun-10,2010,Unprovoked,VIETNAM,Binh Dinh Province,Quy Nhon ,Swimming,Laceration to left foot,N,17h00,2010.06.15-Hoang.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.06.15-Hoang.pdf,5195
799,2010.06.10,10-Jun-10,2010,Unprovoked,USA,Florida,Jacksonville,Boogie Boarding,Lacerations to left calf and foot,N,12h30,2010.06.10-Mayo-Foster.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.06.10-Mayo-Foster.pdf,5194
800,2010.06.06,06-Jun-10,2010,Unprovoked,AUSTRALIA,Western Australia,"Conspicuous Beach, near Walpole",Surfing,Severe laceration to right knee,N,12h00,2010.06.06-Bedford.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.06.06-Bedford.pdf,5193
801,2010.06.00,Jun-10,2010,Unprovoked,USA,Florida,"Ponte Vedra Beach, St Johns County",Surfing,Lacerations to left foot,N,Unknown,2010.06.00-Searcy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.06.00-Searcy.pdf,5192
802,2010.05.30,30-May-10,2010,Provoked,USA,Florida,Off Tarpon Springs,Fishing,Laceration to left calf by hooked shark PROVOKED INCIDENT,N,08h45,2010.05.30-Seymore.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.05.30-Seymore.pdf,5191
803,2010.05.18.c,18-May-10,2010,Unprovoked,VIETNAM,Binh Dinh Province,Quy Nhon ,Rescuing,Minor laceration to leg,N,18h00,2010.05.18.c-Thao.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.05.18.c-Thao.pdf,5190
804,2010.05.18.b,18-May-10,2010,Unprovoked,VIETNAM,Binh Dinh Province,Quy Nhon ,Swimming,Severe lacerations to left foot,N,18h00,2010.05.18.b-Thanh.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.05.18.b-Thanh.pdf,5189
805,2010.05.18.a,18-May-10,2010,Unprovoked,AUSTRALIA,New South Wales,Point Plomer,Surfing,Superficial lacerations to lower left leg,N,16h30,2010.05.18.a-Gibson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.05.18.a-Gibson.pdf,5188
806,2010.05.03,03-May-10,2010,Unprovoked,MADAGASCAR,Antsiranana Province," Ambatolaoka, Nosy Be Island",Scuba diving,Lacerations to arm & chest,N,09h30,2010.05.03-Touzet.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.05.03-Touzet.pdf,5187
807,2010.05.01,01-May-10,2010,Unprovoked,USA,Florida,New Smyrna Beach,Wading,Minor puncture wounds to right ankle,N,10h30,2010.05.01-Dubois.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.05.01-Dubois.pdf,5186
808,2010.04.28,28-Apr-10,2010,Provoked,USA,Florida,Hanalei Bay,Measuring sharks,Arm bitten PROVOKED INCIDENT ,N,Afternoon,2010.04.28-Gatrich.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.04.28-Gatrich.pdf,5185
809,2010.04.19,19-Apr-10,2010,Unprovoked,USA,Hawaii,"Hanalei Bay, Kauai",Surfing,"No injury, surfboard bitten",N,16h00,2010.04.19-Rawlinson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.04.19-Rawlinson.pdf,5184
810,2010.04.13,13-Apr-10,2010,Unprovoked,SOUTH AFRICA,Eastern Cape Province,"East Beach, Port Alfred",Surfing,Both feet bitten,N,10h00,2010.04.13-Denton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.04.13-Denton.pdf,5183
811,2010.04.04,04-Apr-10,2010,Unprovoked,EGYPT,Sinai Peninsula,Sharm el-Sheikh ,Swimming / treading water,Lacerations to left ankle and foot,N,14h00,2010.04.04-Elliot.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.04.04-Elliot.pdf,5182
812,2010.03.27, 27-Mar-2010,2010,Unprovoked,REUNION,Saint-Benoit,Bittern,Surfing,"No injury, board bitten",N,11h00,2010.03.27-Schorebreak.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.03.27-Schorebreak.pdf,5181
813,2010.02.19,190Feb-2010,2010,Unprovoked,NEW ZEALAND,South Island,Tahunanui Beach,Swimming,Bruised but otherwise unhurt,N,Night,2010.02.19-Baird.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.19-Baird.pdf,5180
814,2010.02.16,16-Feb-10,2010,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Yellow Sands Point,Surfing,Lacerations to right leg,N,11h00,2010.02.16-duPlessis.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.16-duPlessis.pdf,5179
815,2010.02.15,15-Feb-10,2010,Unprovoked,FIJI,Off Vanua Levu,Nara Reef,Scuba diving,FATAL,Y,09h30,2010.02.15-Usimewa.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.15-Usimewa.pdf,5178
816,2010.02.13,13-Feb-10,2010,Unprovoked,AUSTRALIA,Queensland,"Dent Island, Whitsundays",Snorkeling,Lacerations to legs & buttocks,N,13h30,2010.02.13-Trumbull.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.13-Trumbull.pdf,5177
817,2010.02.11,11-Feb-10,2010,Unprovoked,AUSTRALIA,New South Wales,"Mona Vale Beach, Sydney",Surfing,"Minor injury, lacerations to left lower leg",N,08h00,2010.02.11-Welsh.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.11-Welsh.pdf,5176
818,2010.02.06.R,Reported 06-Feb-2010,2010,Provoked,NEW ZEALAND,South Island,Cosy Nook,Spearfishing,"No injury, shark bit his speargun after he used it to prod the shark PROVOKED INCIDENT",N,Unknown,2010.02.06.R-Muilwyk.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.06.R-Muilwyk.pdf,5175
819,2010.02.06.b,06-Feb-10,2010,Unprovoked,AUSTRALIA,New South Wales,Turners' Beach,Body boarding,"No injury, shark & board collided",N,15h30,2010.02.06.b-Everson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.06.b-Everson.pdf,5174
820,2010.02.06.a,06-Feb-10,2010,Provoked,USA,Florida,Riviera Beach,Surf fishing / wading,Leg bitten while trying to free a hooked shark PROVOKED INCIDENT,N,15h00,2010.02.06.a-RivieraBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.06.a-RivieraBeach.pdf,5173
821,2010.02.04,04-Feb-10,2010,Invalid,GUAM,Merizo,Achang Reef,Spearfishing (free diving),Shark bites were post-mortem,Y,11h00,2010.02.04-Duenas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.04-Duenas.pdf,5172
822,2010.02.03,03-Feb-10,2010,Unprovoked,USA,Florida,"Stuart, Martin County",Kite Boarding,FATAL,Y,15h44,2010.02.03-Schafer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.03-Schafer.pdf,5171
823,2010.02.01,01-Feb-10,2010,Provoked,NEW ZEALAND,South Island,Oreti Beach,Boogie Boarding,Stepped on shark PROVOKED INCIDENT,N,18h30,12.26,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.01-Ward.pdf,5170
824,2010.01.30,31-Jan-10,2010,Unprovoked,BRAZIL,Rio Grande Do Sul,"Atlantis Beach, near Tramandai",Surfing,Foot bitten,N,Unknown,2010.01.30-Andrei.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.30-Andrei.pdf,5169
825,2010.01.27,27-Jan-10,2010,Unprovoked,AUSTRALIA,Queensland,Archie's Beach,Surfing,"No injury, surfboard bitten",N,16h30,2010.01.27-Ramage.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.27-Ramage.pdf,5168
826,2010.01.22.b,22-Jan-10,2010,Unprovoked,UNITED ARAB EMIRATES (UAE),Dubai,"Umm Suqeim Beach, Dubai",Surfing,Laceration to bottom of foot,N,Evening,2010.01.22.b-Geraghty.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.22.b-Geraghty.pdf,5167
827,2010.01.22.a,22-Jan-10,2010,Unprovoked,AUSTRALIA,Victoria,Geelong,Surfing,Lacerations to right hand ,N,07h30,2010.01.22.a-Lockie.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.22.a-Lockie.pdf,5166
828,2010.01.12,12-Jan-10,2010,Unprovoked,SOUTH AFRICA,Western Province,Fish Hoek,Standing,FATAL,Y,15h15,2010.01.12-Skinner.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.12-Skinner.pdf,5165
829,2010.01.09.d,09-Jan-10,2010,Unprovoked,AUSTRALIA,Torres Strait,Thursday Island,Snorkeling,2 sets of minor lacerations below her right knee,N,Unknown,2010.01.09.d-Morrissey.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.09.d-Morrissey.pdf,5164
830,2010.01.09.c,09-Jan-10,2010,Unprovoked,VIETNAM,Binh Dinh Province,Quy Nhon ,Unknown,Minor injuries,N,Unknown,2010.01.09.c-woman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.09.c-woman.pdf,5163
831,2010.01.09.b,09-Jan-10,2010,Unprovoked,VIETNAM,Binh Dinh Province,Quy Nhon ,Unknown,Right wrist bitten,N,17h00,2010.01.09.b-Hanh.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2010.01.09.b-Hanh.pdf,5162
